"","time","accelerator_pedal_position","torque_at_transmission","fuel_consumed_since_restart","steering_wheel_angle","fuel_level","engine_speed","vehicle_speed","odometer","longitude","latitude","brake_pedal_status","transmission_gear_position"
"253",1369419949.39974,0,1.5,0.6810875,-3.55995,50.319832,1104,23.91,24795.255859,147.616669,175.766663,2,8
"254",1369419950.39974,0,1,0.681424,-0.2637,50.319832,1032,22.08,24795.259766,147.533325,175.199997,2,8
"255",1369419951.39974,0,2,0.681699,-1.252575,50.319832,934,19.9049995,24795.263672,147.383331,174.633331,1,8
"256",1369419952.39974,0,3,0.682024,1.97775,50.319832,912,19.84,24795.267578,147.233337,174.133331,2,8
"257",1369419953.39974,0,3,0.682374,5.3619,50.319832,926,19.629999,24795.271484,147.233337,173.633331,2,8
"258",1369419954.39974,0,1,0.682724,1.97775,50.319832,790,16.67,24795.273438,147.083344,173.133331,2,8
"259",1369419955.39974,0,15,0.6830365,-2.59305,50.319832,716,11.929999,24795.277344,147,172.75,2,8
"260",1369419956.39974,0,2,0.683399,-6.7683,50.319832,746,7.57,24795.279297,147,172.449997,2,2
"261",1369419957.39974,0,10.5,0.6836605,-4.52685,50.319832,706,5.32,24795.279297,146.850006,172.266663,2,2
"262",1369419958.39974,0,16,0.684048,1.5822,50.319832,696,1.78,24795.28125,146.850006,172.183334,2,2
"263",1369419959.39974,0,15,0.6844355,2.06565,50.319832,684,0,24795.28125,146.850006,172.183334,2,2
"264",1369419960.39974,0,14,0.6848105,2.219475,50.319832,696,0,24795.28125,146.850006,172.183334,2,2
"265",1369419961.39974,0,15,0.6851355,2.2854,49.893391,690,0,24795.28125,146.850006,172.183334,1.5,2
"266",1369419962.39974,0,15,0.6854605,2.4612,49.893391,692,1.14,24795.28125,146.850006,172.183334,1.5,2
"267",1369419963.39974,0,13,0.6857855,2.85675,49.893391,702,0,24795.28125,146.850006,172.183334,1.5,2
"268",1369419964.39974,0,14,0.6861095,3.0765,49.893391,700,0,24795.28125,146.850006,172.183334,1.5,2
"269",1369419965.39974,0,13.5,0.686422,3.38415,49.893391,698,0,24795.28125,146.850006,172.183334,1.5,2
"270",1369419966.39974,0,14,0.6866845,3.99945,49.893391,698,0,24795.28125,146.850006,172.183334,1.5,2
"271",1369419967.39974,0,13,0.687047,3.99945,49.893391,702,0,24795.28125,146.850006,172.183334,1.5,2
"272",1369419968.39974,0,15,0.6874095,4.08735,49.893391,698,0,24795.28125,146.850006,172.183334,1,2
"273",1369419969.39974,0,15.5,0.687722,5.23005,49.893391,696,2.175,24795.28125,146.850006,172.183334,1,2
"274",1369419970.39974,0,17,0.687997,5.75745,49.893391,698,3.85,24795.28125,146.850006,172.183334,2,2
"275",1369419971.39974,0,18.5,0.688371,4.4829,49.893391,698,3.49,24795.283203,146.850006,172.149994,2,2
"276",1369419972.39974,0,17,0.688746,8.83395,49.893391,698,2.7,24795.283203,146.850006,172.149994,2,2
"277",1369419973.39974,0,17.5,0.689096,10.064549,49.466953,696,2.23,24795.285156,146.850006,172.149994,2,2
"278",1369419974.39974,0,15,0.6894335,10.1964,49.466953,702,0.83,24795.285156,146.850006,172.149994,2,2
"279",1369419975.39974,0,15,0.689771,10.3722,49.466953,694,0,24795.285156,146.850006,172.149994,2,2
"280",1369419976.39974,0,15,0.690096,17.97555,49.466953,696,0,24795.285156,146.850006,172.149994,2,2
"281",1369419977.39974,0,15,0.6904205,21.667349,49.466953,702,1,24795.285156,146.850006,172.149994,2,2
"282",1369419978.39974,0,13,0.69072,21.491549,49.466953,700,0,24795.285156,146.850006,172.149994,1,2
"283",1369419979.39974,7.7,25.5,0.6910075,21.271799,49.466953,788,1.74,24795.285156,146.850006,172.149994,1,2
"284",1369419980.39974,0,68,0.6918325,42.06015,49.466953,1322,5.78,24795.285156,146.850006,172.149994,2,2
"285",1369419981.39974,0,4,0.69257,95.876923,49.466953,912,7.86,24795.287109,146.850006,171.949997,2,2
"286",1369419982.39974,0,7,0.6929075,169.383301,49.466953,762,6.41,24795.289062,146.850006,171.766663,1,2
"287",1369419983.39974,20.9,116,0.69437,192.369141,49.466953,1790,8.83,24795.289062,146.850006,171.616669,1,2
"288",1369419984.39974,22.6,109,0.6967575,198.2364655,49.466953,1942,15.6649995,24795.2919925,147,171.350006,1,2
"289",1369419985.39974,26,146,0.700745,110.270546,49.466953,2742,23.209999,24795.294922,147.233337,170.96666,1,2
"290",1369419986.39974,30.800001,148,0.7057575,72.165901,49.466953,2648,29.099998,24795.300781,147.916656,170.583328,1,6
"291",1369419987.39974,23.6,129.5,0.71042,33.182249,49.466953,2686,35.2949985,24795.306641,148.75,170.28334,1,6
"292",1369419988.39974,0,19,0.71212,14.195849,49.466953,2390,36.009998,24795.3125,149.816666,170.016663,2,3
"293",1369419989.39974,0,-7,0.71272,2.4612,49.466953,1074,33.57,24795.320312,150.966675,169.816666,2,3
"294",1369419990.39974,0,-5,0.71297,3.0765,49.466953,890,28.9299995,24795.3251955,151.966675,169.666672,2,3
"295",1369419991.39974,0,-4,0.713194,1.2306,49.466953,772,24.519999,24795.332031,152.866669,169.550003,2,3
"296",1369419992.39974,0,-5,0.7134065,2.76885,49.466953,730,20.209999,24795.333984,153.633331,169.433334,2,8
"297",1369419993.39974,0,4,0.713719,-1.2306,49.466953,718,14.095,24795.3388675,154.25,169.366669,2,8
"298",1369419994.39974,0,11,0.714019,-1.18665,49.466953,746,7.44,24795.339844,154.633331,169.28334,2,8
"299",1369419995.39974,0,18,0.714369,-0.7911,49.466953,696,3.16,24795.341797,154.933334,169.28334,2,2
"300",1369419996.39974,0,17,0.714744,-0.285675,49.466953,688,1.22,24795.341797,154.933334,169.28334,2,2
"301",1369419997.39974,0,13.5,0.715094,3.29625,49.040512,696,0,24795.341797,154.933334,169.28334,2,2
"302",1369419998.39974,0,13,0.715468,3.0765,49.040512,702,0,24795.341797,154.933334,169.28334,2,2
"303",1369419999.39974,0,12,0.715768,4.96635,49.040512,698,0,24795.341797,154.933334,169.28334,2,2
"304",1369420000.39974,0,14,0.716018,1.09875,49.040512,696,0,24795.341797,154.933334,169.28334,2,2
"305",1369420001.39974,0,13.5,0.716393,1.09875,49.040512,698,0,24795.341797,154.933334,169.28334,2,2
"306",1369420002.39974,0,14,0.716718,1.09875,49.040512,702,0,24795.341797,154.933334,169.28334,2,2
"307",1369420003.39974,0,13,0.717018,1.09875,48.614075,698,0,24795.341797,154.933334,169.28334,2,2
"308",1369420004.39974,0,13,0.717367,1.09875,48.614075,696,0,24795.341797,154.933334,169.28334,2,2
"309",1369420005.39974,0,15,0.717667,1.09875,48.614075,700,0,24795.341797,154.933334,169.28334,2,2
"310",1369420006.39974,0,14,0.717942,1.09875,48.614075,694,0,24795.341797,154.933334,169.28334,2,2
"311",1369420007.39974,0,14.5,0.718317,1.09875,48.614075,704,0,24795.341797,154.933334,169.28334,2,2
"312",1369420008.39974,0,13,0.7186545,1.09875,48.614075,698,0,24795.341797,154.933334,169.28334,2,2
"313",1369420009.39974,0,14,0.718942,1.09875,48.614075,694,0,24795.341797,154.933334,169.28334,2,2
"314",1369420010.39974,0,15,0.719267,1.09875,48.614075,702,0.77,24795.341797,154.933334,169.28334,2,2
"315",1369420011.39974,0,16,0.7196285,1.09875,48.614075,698,0,24795.341797,154.933334,169.28334,2,2
"316",1369420012.39974,0,14,0.7199535,1.27455,48.614075,694,0,24795.341797,154.933334,169.28334,2,2
"317",1369420013.39974,0,13,0.720241,1.27455,48.614075,702,0,24795.341797,154.933334,169.28334,2,2
"318",1369420014.39974,0,15,0.720541,-0.879,48.614075,696,0,24795.341797,154.933334,169.28334,2,2
"319",1369420015.39974,0,14.5,0.7208785,-0.9669,48.614075,698,0,24795.341797,154.933334,169.28334,1,2
"320",1369420016.39974,0,15,0.721166,-1.27455,48.614075,700,1.17,24795.341797,154.933334,169.28334,1,2
"321",1369420017.39974,0,17,0.72149,-5.274,48.614075,694,2.11,24795.34375,154.933334,169.28334,1.5,2
"322",1369420018.39974,16.1,58,0.7220275,-2.922675,48.614075,988,3.4,24795.34375,154.933334,169.28334,1.5,2
"323",1369420019.39974,14.2,89.5,0.723565,-0.7911,48.614075,1620,8.65,24795.34375,154.933334,169.28334,1.5,2
"324",1369420020.39974,13.8,79,0.724665,-0.21975,48.614075,1660,12.4249995,24795.3447265,155.316666,169.25,1.5,2
"325",1369420021.39974,13.8,74.5,0.7257525,-0.2637,48.614075,1932,14.72,24795.347656,155.316666,169.25,1.5,2
"326",1369420022.39974,10.6,66,0.727365,-0.04395,48.614075,1563,17.884999,24795.351562,156,169.1083375,1.5,6
"327",1369420023.39974,9.5,32,0.728965,5.295975,48.614075,1586,20.135,24795.355469,156.850006,169.016663,1.5,6
"328",1369420024.39974,9.5,65,0.728965,5.295975,48.614075,1586,20.135,24795.355469,156.850006,169.016663,1.5,6
"329",1369420025.39974,3.8,37.5,0.72994,3.669825,48.614075,1696,21.189999,24795.357422,157.600006,168.899994,1.5,6
"330",1369420026.39974,11.0000005,55.5,0.731316,1.27455,48.614075,1798,22.599999,24795.3642575,158.216675,168.866669,1.5,6
"331",1369420027.39974,10.3,47.5,0.732966,0.725175,48.614075,1850,23.865,24795.367188,159.050003,168.75,1.5,6
"332",1369420028.39974,10.6,57,0.7338035,1.076775,48.614075,1636,24.505,24795.3701175,159.050003,168.75,1.5,8
"333",1369420029.39974,0,8,0.734341,3.38415,49.040512,1208,24.699999,24795.373047,159.816666,168.683334,1.5,8
"334",1369420030.39974,7.5,26,0.735641,-4.241175,49.040512,1310,24.859999,24795.382812,161.350006,168.516663,1.5,8
"335",1369420031.39974,0,0.5,0.737016,-9.18555,49.040512,1134,25.059999,24795.390625,163.016663,168.416672,1.5,8
"336",1369420032.39974,0,23,0.737416,-8.1747,49.040512,1200,24.4349995,24795.3955075,163.783325,168.300003,1.5,8
"337",1369420033.39974,7.2,33,0.738066,-9.976649,49.040512,1288,24.35,24795.400391,164.550003,168.21666,1.5,8
"338",1369420034.39974,8.400001,51,0.738941,-19.8654,49.040512,1368,24.859999,24795.404297,165.316666,168.066666,1.5,8
"339",1369420035.39974,0,16.5,0.739841,-7.3836,49.040512,1244,25.0499995,24795.410156,166.149994,167.949997,1.5,8
"340",1369420036.39974,0,1,0.7403285,0.30765,49.040512,1122,24.559999,24795.416016,166.983337,167.766663,1.5,8
"341",1369420037.39974,0,1.5,0.740665,16.964699,49.040512,1118,24.08,24795.419922,167.75,167.600006,1.5,8
"342",1369420038.39974,0,2,0.74104,14.195849,49.040512,1090,23.65,24795.4228515,168.516663,167.449997,2,8
"343",1369420039.39974,0,1.5,0.741415,7.581375,49.040512,1076,22.969999,24795.427734,169.133331,167.333328,2,8
"344",1369420040.39974,0,2,0.7417275,-0.65925,49.040512,984,21.109999,24795.431641,169.883331,167.233337,2,8
"345",1369420041.39974,0,0,0.74209,-0.57135,49.040512,826,16.8999995,24795.4365235,170.566666,167.149994,2,8
"346",1369420042.39974,0,16,0.7424275,4.96635,49.040512,728,11.9,24795.4375,171.033325,167.066666,2,8
"347",1369420043.39974,0,7.5,0.74279,3.55995,49.040512,766,7.26,24795.439453,171.416656,167.03334,2,2
"348",1369420044.39974,0,17,0.743115,1.560225,49.040512,716,4.195,24795.441406,171.566666,167,2,2
"349",1369420045.39974,0,15,0.7435275,1.18665,49.040512,692,1.11,24795.441406,171.716675,167,2,2
"350",1369420046.39974,0,13,0.7439015,1.18665,49.040512,692,0,24795.441406,171.716675,167,2,2
"351",1369420047.39974,0,13.5,0.744239,0.7911,49.040512,696,0,24795.441406,171.716675,167,2,2
"352",1369420048.39974,0,14,0.744539,0.7911,49.040512,694,0,24795.441406,171.716675,167,2,2
"353",1369420049.39974,0,13.5,0.744839,0.879,49.040512,702,0,24795.441406,171.716675,167,2,2
"354",1369420050.39974,0,14,0.745189,-0.1758,49.040512,688,0,24795.441406,171.716675,167,2,2
"355",1369420051.39974,0,13.5,0.745489,-0.2637,49.040512,706,0,24795.441406,171.716675,167,2,2
"356",1369420052.39974,0,13,0.7458385,-0.2637,49.040512,702,0,24795.441406,171.716675,167,2,2
"357",1369420053.39974,0,13.5,0.7461505,-0.2637,49.040512,702,0,24795.441406,171.716675,167,2,2
"358",1369420054.39974,0,14,0.746438,-0.2637,49.040512,698,0,24795.441406,171.716675,167,2,2
"359",1369420055.39974,0,14,0.746763,-0.2637,49.040512,694,0,24795.441406,171.716675,167,2,2
"360",1369420056.39974,0,16,0.7471005,-0.21975,49.040512,694,0,24795.441406,171.716675,167,2,2
"361",1369420057.39974,0,14,0.7474255,-0.2637,49.040512,702,0,24795.441406,171.716675,167,2,2
"362",1369420058.39974,0,13,0.747713,-0.2637,49.040512,702,0,24795.441406,171.716675,167,2,2
"363",1369420059.39974,0,13.5,0.748037,-0.7911,49.040512,696,0,24795.441406,171.716675,167,2,2
"364",1369420060.39974,0,14,0.748362,-1.09875,49.040512,696,0,24795.441406,171.716675,167,2,2
"365",1369420061.39974,0,14,0.748687,-1.09875,49.040512,698,0,24795.441406,171.716675,167,2,2
"366",1369420062.39974,0,13,0.749037,-1.18665,49.040512,702,0,24795.441406,171.716675,167,2,2
"367",1369420063.39974,0,13,0.749312,-1.18665,49.466953,706,0,24795.441406,171.716675,167,2,2
"368",1369420064.39974,0,14,0.749587,-1.27455,49.466953,698,0,24795.441406,171.716675,167,2,2
"369",1369420065.39974,0,13.5,0.749911,-1.27455,49.466953,704,0,24795.441406,171.716675,167,2,2
"370",1369420066.39974,0,14,0.750236,-1.09875,49.466953,698,0,24795.441406,171.716675,167,2,2
"371",1369420067.39974,0,13.5,0.750611,-0.39555,49.466953,704,0,24795.441406,171.716675,167,2,2
"372",1369420068.39974,0,14,0.7509735,-1.2306,49.466953,700,0,24795.441406,171.716675,167,2,2
"373",1369420069.39974,0,13,0.751286,-1.27455,49.466953,704,0,24795.441406,171.716675,167,2,2
"374",1369420070.39974,0,14,0.751586,-1.27455,49.466953,702,0,24795.441406,171.716675,167,2,2
"375",1369420071.39974,0,14.5,0.751885,-1.27455,49.466953,692,0,24795.441406,171.716675,167,2,2
"376",1369420072.39974,0,13,0.752235,-1.27455,49.466953,706,0,24795.441406,171.716675,167,2,2
"377",1369420073.39974,0,13,0.75251,-1.27455,49.466953,702,0,24795.441406,171.716675,167,2,2
"378",1369420074.39974,0,14,0.752835,-1.18665,49.466953,694,0,24795.441406,171.716675,167,2,2
"379",1369420075.39974,0,13,0.7531725,-1.2306,49.893391,702,0,24795.441406,171.716675,167,2,2
"380",1369420076.39974,0,14,0.753485,-1.27455,49.893391,700,0,24795.441406,171.716675,167,2,2
"381",1369420077.39974,0,15,0.7538225,-1.4943,49.893391,694,0,24795.441406,171.716675,167,2,2
"382",1369420078.39974,0,14,0.754084,-1.4943,49.893391,696,0,24795.441406,171.716675,167,2,2
"383",1369420079.39974,0,13.5,0.754384,-1.4943,49.893391,702,0,24795.441406,171.716675,167,2,2
"384",1369420080.39974,0,13,0.7546965,-1.4943,49.893391,704,0,24795.441406,171.716675,167,2,2
"385",1369420081.39974,0,13.5,0.755009,-3.1644,50.319832,700,0,24795.441406,171.716675,167,2,2
"386",1369420082.39974,0,13,0.755384,-2.2854,50.319832,704,0,24795.441406,171.716675,167,2,2
"387",1369420083.39974,0,14,0.755709,-2.2854,50.319832,702,0,24795.441406,171.716675,167,2,2
"388",1369420084.39974,0,12,0.756033,-2.1975,50.319832,706,0,24795.441406,171.716675,167,2,2
"389",1369420085.39974,0,14.5,0.756333,-2.1975,50.319832,694,0,24795.441406,171.716675,167,2,2
"390",1369420086.39974,0,15,0.756608,-2.1975,50.319832,698,0,24795.441406,171.716675,167,2,2
"391",1369420087.39974,0,15,0.756983,-2.1975,50.319832,702,0,24795.441406,171.716675,167,2,2
"392",1369420088.39974,0,15,0.757283,-2.1975,50.319832,692,0,24795.441406,171.716675,167,2,2
"393",1369420089.39974,0,13,0.757608,-2.1975,50.319832,706,0,24795.441406,171.716675,167,2,2
"394",1369420090.39974,0,14,0.757932,-2.1975,50.319832,702,0,24795.441406,171.716675,167,2,2
"395",1369420091.39974,0,13.5,0.758257,-2.1975,50.319832,702,0,24795.441406,171.716675,167,2,2
"396",1369420092.39974,0,15,0.758557,-2.0217,50.319832,694,0,24795.441406,171.716675,167,2,2
"397",1369420093.39974,0,14.5,0.758857,-3.38415,50.746269,692,0.74,24795.441406,171.716675,167,2,2
"398",1369420094.39974,0,15,0.759207,-8.1747,50.746269,696,0,24795.443359,171.716675,167,2,2
"399",1369420095.39974,0,12.5,0.759482,-8.6142,50.746269,706,0,24795.443359,171.716675,167,2,2
"400",1369420096.39974,0,13,0.759831,-7.77915,50.746269,698,0,24795.443359,171.716675,167,2,2
"401",1369420097.39974,0,17,0.760131,-7.77915,50.746269,692,0,24795.443359,171.716675,167,2,2
"402",1369420098.39974,0,13,0.760406,-8.8779,50.746269,704,0,24795.443359,171.716675,167,2,2
"403",1369420099.39974,0,14.5,0.760731,-8.2626,50.746269,696,0,24795.443359,171.716675,167,2,2
"404",1369420100.39974,0,13,0.761056,-8.57025,50.746269,706,0,24795.443359,171.716675,167,2,2
"405",1369420101.39974,0,12.5,0.761381,-8.57025,50.746269,710,0,24795.443359,171.716675,167,1,2
"406",1369420102.39974,0,13,0.761755,-9.5811,50.746269,698,0,24795.443359,171.716675,167,1,2
"407",1369420103.39974,15.1,69,0.76228,-10.064549,50.746269,1218,2,24795.443359,171.716675,167,1,2
"408",1369420104.39974,14.900001,82,0.7636675,0.329625,50.746269,1608,8.81,24795.443359,171.716675,167,1,2
"409",1369420105.39974,15.1,86,0.765605,0.1758,50.746269,1736,14.11,24795.445312,172.100006,166.916672,1,2
"410",1369420106.39974,13.900001,54,0.767755,0.48345,50.746269,2130,18.35,24795.447266,172.566666,166.883331,1,2
"411",1369420107.39974,0,4,0.768955,0.329625,50.746269,1474,20.0599995,24795.4521485,173.100006,166.800003,1,6
"412",1369420108.39974,16.300001,37,0.770055,3.29625,50.746269,1652,20.609999,24795.457031,173.699997,166.699997,1,6
"413",1369420109.39974,0,-0.5,0.771155,-8.39445,50.746269,1554,22.039999,24795.458984,174.550003,166.616669,1,6
"414",1369420110.39974,3.9,10,0.7714925,-59.72805,50.746269,1450,21.509999,24795.464844,175.149994,166.5,1,6
"415",1369420111.39974,13.8,69,0.77253,-140.596054,50.746269,1780,22.379999,24795.46875,175.766663,166.383331,1,6
"416",1369420112.39974,20.300001,83,0.7743175,-153.165741,50.746269,1970,24.709999,24795.472656,176.449997,166.083328,1,6
"417",1369420113.39974,16.6,95,0.7777675,-109.6332705,50.746269,2324,29.3899995,24795.477539,176.899994,165.550003,1,6
"418",1369420114.39974,20.9,100,0.780955,-47.773647,50.746269,2470,32.639999,24795.484375,177.216675,164.816666,1,6
"419",1369420115.39974,14.5,91,0.78363,-30.896849,50.746269,1878,35.279999,24795.490234,177.283325,163.983337,1,8
"420",1369420116.39974,0,5,0.784805,-21.8871,50.746269,1654,35.984999,24795.4970705,177.216675,163.066666,1,8
"421",1369420117.39974,0,-7,0.7853675,-17.338275,50.746269,1510,36.02,24795.503906,177.066666,162.149994,2,8
"422",1369420118.39974,0,-6,0.7857675,-4.87845,50.746269,1502,35.73,24795.509766,176.833344,161.233337,1,8
"423",1369420119.39974,3.9,6,0.786155,7.976925,50.746269,1508,35.5699995,24795.5166015,176.449997,160.366669,1,8
"424",1369420120.39974,20,110,0.78798,8.79,50.746269,2022,37.91,24795.523438,176.149994,159.483337,1,8
"425",1369420121.39974,24,122.5,0.7906175,9.88875,50.746269,2096,39.849998,24795.53125,175.916656,158.533325,1,8
"426",1369420122.39974,24.9,152,0.794005,1.36245,50.746269,2296,43.324999,24795.5390625,175.683334,157.5,1,8
"427",1369420123.39974,0,30.5,0.79698,-14.173875,50.319832,2122,45.239998,24795.546875,175.383331,156.350006,1,8
"428",1369420124.39974,0,-3,0.79783,-16.657049,50.319832,1532,44.989998,24795.556641,175.149994,155.25,1,3
"429",1369420125.39974,0,-6.5,0.79823,-2.0217,50.319832,1322,44,24795.564453,174.916656,154.149994,1,3
"430",1369420126.39974,0,-6,0.79858,5.823375,50.319832,1298,43.07,24795.572266,174.550003,153.033325,1,3
"431",1369420127.39974,0,-5,0.7989175,16.2834745,50.319832,1262,42.049999,24795.580078,174.083344,151.966675,2,3
"432",1369420128.39974,0,-7,0.799255,38.0167505,50.319832,1210,38.8799995,24795.5888675,173.850006,150.933334,2,3
"433",1369420129.39974,0,-5,0.799567,11.38305,50.319832,1098,35.790001,24795.595703,173.850006,149.949997,2,3
"434",1369420130.39974,0,-5,0.7998665,0.39555,50.319832,970,32.899998,24795.601562,173.850006,149.033325,2,3
"435",1369420131.39974,0,-4.5,0.8001165,-8.0208745,50.319832,824,26.5049995,24795.6064455,173.850006,148.233337,2,3
"436",1369420132.39974,0,-4,0.8003665,-14.063999,50.319832,728,21.35,24795.611328,173.850006,147.583344,1,8
"437",1369420133.39974,0,-3.5,0.8006165,5.66955,50.319832,718,20.439999,24795.615234,173.850006,147.050003,2,8
"438",1369420134.39974,0,-3,0.8008655,21.1179745,50.319832,724,19.2449995,24795.619141,173.850006,146.516663,1,8
"439",1369420135.39974,0,-1,0.8011155,94.096947,50.319832,714,18.209999,24795.623047,173.850006,146.016663,1.5,8
"440",1369420136.39974,0,-1,0.801378,49.663498,50.319832,710,17.6,24795.626953,174,145.600006,2,8
"441",1369420137.39974,0,2,0.801678,7.2957,50.319832,710,15.3449995,24795.628906,174.083344,145.133331,2,8
"442",1369420138.39974,0,10,0.802002,9.3173995,50.319832,716,9.88,24795.632812,174.233337,144.800003,2,8
"443",1369420139.39974,0,11,0.802352,26.677649,50.319832,714,4.63,24795.632812,174.383331,144.566666,2,2
"444",1369420140.39974,0,14,0.802727,23.864849,50.319832,698,0.375,24795.632812,174.383331,144.566666,2,2
"445",1369420141.39974,0,14,0.803027,26.457899,50.319832,694,0,24795.632812,174.383331,144.566666,2,2
"446",1369420142.39974,0,14,0.803327,26.8974,50.319832,692,0,24795.632812,174.383331,144.566666,2,2
"447",1369420143.39974,0,14.5,0.803627,21.8871,50.319832,696,0,24795.632812,174.383331,144.566666,2,2
"448",1369420144.39974,0,13,0.804002,21.8871,50.319832,698,0,24795.632812,174.383331,144.566666,2,2
"449",1369420145.39974,0,15,0.804351,22.5903,50.319832,700,0,24795.632812,174.383331,144.566666,2,2
"450",1369420146.39974,0,15,0.804626,22.5903,50.319832,700,0,24795.632812,174.383331,144.566666,2,2
"451",1369420147.39974,0,15,0.804951,7.69125,49.893391,694,0,24795.632812,174.383331,144.566666,2,2
"452",1369420148.39974,0,14,0.805276,3.47205,49.893391,700,0,24795.632812,174.383331,144.566666,2,2
"453",1369420149.39974,0,15,0.8055385,-1.27455,49.893391,700,0,24795.632812,174.383331,144.566666,2,2
"454",1369420150.39974,0,13,0.805901,-1.6701,49.893391,706,0,24795.632812,174.383331,144.566666,2,2
"455",1369420151.39974,0,13,0.806225,-0.39555,49.893391,702,0,24795.632812,174.383331,144.566666,2,2
"456",1369420152.39974,0,13,0.8065,-3.47205,49.893391,698,0,24795.632812,174.383331,144.566666,2,2
"457",1369420153.39974,0,13,0.806825,-0.65925,49.893391,702,0,24795.632812,174.383331,144.566666,2,2
"458",1369420154.39974,0,12,0.8071375,-2.85675,49.893391,700,0,24795.632812,174.383331,144.566666,2,2
"459",1369420155.39974,0,14.5,0.8075,-4.4829,49.893391,700,0,24795.632812,174.383331,144.566666,2,2
"460",1369420156.39974,0,13,0.807825,-2.087625,49.893391,698,0,24795.632812,174.383331,144.566666,2,2
"461",1369420157.39974,0,15,0.80815,-1.18665,49.893391,696,0,24795.632812,174.383331,144.566666,2,2
"462",1369420158.39974,0,13,0.808449,-5.3619,49.893391,702,0,24795.632812,174.383331,144.566666,2,2
"463",1369420159.39974,0,13.5,0.808774,-5.58165,49.466953,704,0,24795.632812,174.383331,144.566666,1,2
"464",1369420160.39974,21.9,102,0.809524,-9.7569,49.466953,1510,2.11,24795.632812,174.383331,144.566666,1,2
"465",1369420161.39974,21.5,117,0.811624,0.1758,49.466953,1894,11.8649995,24795.634766,174.383331,144.449997,1,2
"466",1369420162.39974,23.9,126,0.8142615,34.434826,49.466953,2286,19.08,24795.638672,174.550003,144.149994,1,2
"467",1369420163.39974,20.9,112,0.818549,15.3825,49.466953,2898,25.15,24795.642578,174.916656,143.649994,1,2
"468",1369420164.39974,22.300001,113,0.821674,12.086249,49.466953,2368,29.945,24795.647461,175.300003,143.033325,1,6
"469",1369420165.39974,22.9,81.5,0.8240865,7.1199,49.466953,2628,33.559998,24795.654297,175.683334,142.399994,1,6
"470",1369420166.39974,27.200001,137,0.827849,3.38415,49.466953,2640,37.029999,24795.660156,176.300003,141.633331,1,8
"471",1369420167.39974,27.6,170.5,0.8319865,3.82365,49.466953,2316,41.3099975,24795.667969,176.899994,140.783325,1,8
"472",1369420168.39974,15.7,78,0.836024,-0.1758,49.466953,2236,44.169998,24795.675781,177.666656,139.883331,1,8
"473",1369420169.39974,15.8,67.5,0.8380985,-0.57135,49.466953,1822,45.119999,24795.683594,178.516663,138.916656,1,3
"474",1369420170.39974,4.1,31,0.839598,2.76885,49.466953,1674,46.0149995,24795.6923825,179.266663,137.933334,1,3
"475",1369420171.39974,3.3,17,0.840273,0.65925,49.466953,1602,45.889999,24795.703125,180.033325,136.933334,1,3
"476",1369420172.39974,0,11,0.841123,-2.68095,49.466953,1614,45.829998,24795.708984,180.800003,135.949997,1,3
"477",1369420173.39974,18.9,115,0.842198,-1.428375,49.466953,1732,46.4899975,24795.7177735,181.633331,134.949997,1,3
"478",1369420174.39974,25.1,138,0.844398,0.0879,49.466953,1782,48.239998,24795.728516,182.483337,133.916656,1,3
"479",1369420175.39974,18.6,110.5,0.847548,-0.2637,49.466953,1764,50.379997,24795.736328,183.316666,132.899994,1,3
"480",1369420176.39974,7,68,0.850223,0.48345,49.466953,1844,52.2749975,24795.7451175,124.866669,121.683334,1,3
"481",1369420177.39974,0,9.5,0.851073,0.725175,49.466953,1822,52.07,24795.755859,124.866669,120.73333,1,3
"482",1369420178.39974,0,10,0.8517855,1.27455,49.466953,1808,51.949997,24795.763672,124.949997,119.383331,1,3
"483",1369420179.39974,10.400001,34,0.8525105,-0.197775,49.466953,1838,51.1399975,24795.7744145,124.716667,117.98333,1,3
"484",1369420180.39974,6.7,36,0.853748,-2.3733,49.466953,1814,51.289997,24795.785156,124.183334,116.683334,1,3
"485",1369420181.39974,6.9,38.5,0.8547605,-3.47205,49.466953,1844,51.48,24795.792969,124.033333,115.26667,1,3
"486",1369420182.39974,0,14,0.855823,-3.933525,49.466953,1788,51.3199995,24795.8027345,123.966667,113.816666,1,3
"487",1369420183.39974,0,-3,0.856548,-1.97775,49.040512,1756,50.539997,24795.8125,123.800003,112.300003,1,3
"488",1369420184.39974,9.7,31,0.857148,0,49.040512,1748,49.91,24795.822266,123.583336,110.883331,1,3
"489",1369420185.39974,12.1,68,0.858273,0.1758,49.040512,1774,50.3749985,24795.832031,123.583336,109.466667,1,3
"490",1369420186.39974,0,3,0.859398,0.65925,49.040512,1740,50.09,24795.841797,123.26667,108.133331,1,3
"491",1369420187.39974,0,-6.5,0.859923,0.39555,49.040512,1716,49.200001,24795.849609,123.199997,106.833336,1.5,3
"492",1369420188.39974,0,-14,0.8603355,0.329625,49.040512,1674,48.084999,24795.8603515,123.050003,105.550003,1.5,3
"493",1369420189.39974,0,-26.5,0.860648,0.39555,48.614075,1640,46.84,24795.869141,122.883331,104.316666,1.5,3
"494",1369420190.39974,15.6,44,0.860873,-0.48345,48.614075,1668,46.079998,24795.876953,122.816666,103.099998,1.5,3
"495",1369420191.39974,13.2,60.5,0.8626605,-1.758,48.614075,1680,47.154999,24795.8857425,122.666664,101.916664,1.5,3
